Name,Gender,Age,City,Tenure,ProductsNo,HasCard,ActiveMember,Credit,AccountBal,Salary,Exited
Ba Genru,Female,29,Beijing,7,1,0,0,669,9607.86,179594.022,0
Wei Sansi,Male,40,Beijing,5,2,1,1,660,7411.39,162057.5553,0
Yu Laoren,Male,43,Shanghai,5,2,1,0,666,5611.1,0,0
Jia Baoyu,Female,36,Beijing,6,1,1,0,638,31404.87,0,0
Jiu Zheyang,Female,31,Tianjin,1,1,1,1,645,544.93,158581.3539,0
Hu Bao,Male,38,Shanghai,6,1,1,0,756,32459.63,146626.8855,1
Si Shiba,Female,36,Beijing,2,2,1,0,588,17693.3,0,1
Wo Shishei,Male,24,Beijing,1,1,1,0,560,17157.68,142783.7136,0
Wo Shishei,Male,46,Beijing,9,3,0,0,415,34146.72,165988.7337,1
Ping Shide,Female,31,Shanghai,9,2,1,0,579,21490.62,0,0
Wang Qiang,Female,31,Shanghai,5,2,0,0,610,12186.68,0,0
Ke Lian,Male,33,Shanghai,10,2,1,0,784,30979.43,0,0
Qiu Deba,Male,38,Shanghai,7,2,0,1,802,11044.86,0,0
Wo Shishei,Male,34,Shanghai,4,2,1,1,561,5586.49,104724.4017,0
Zhen dema,Male,32,Beijing,7,1,1,1,609,29048.73,88402.7937,0
Wo Bai,Male,33,Beijing,3,1,1,0,712,15138.83,189198.0834,1
Zhao Hu,Female,40,Tianjin,3,1,1,1,582,36664.94,135485.0289,1
Shei Zhidao,Male,38,Tianjin,4,2,1,1,533,19921.5,86545.8996,0
Zai Jian,Female,28,Shanghai,7,2,0,0,574,35499.1,0,0
Wei Sansi,Male,21,Beijing,4,2,0,1,596,37724.23,258832.6884,1
Yi Baoduo,Male,35,Beijing,7,1,1,1,591,10712.96,225123.5175,0
Wo lIaobu,Male,47,Beijing,1,1,1,0,479,18216.21,0,0
Sheng Shiwu,Male,54,Beijing,7,2,0,1,736,16237.18,137427.2481,0
Di Shioing,Male,34,Tianjin,4,2,1,1,803,21963.58,175802.8668,0
Qi Moamao,Male,26,Tianjin,6,1,1,1,582,2692.47,140773.8936,0
Fei Xing,Female,31,Shanghai,0,2,0,0,538,34312.36,0,0
Te kepa,Female,48,Tianjin,2,2,1,1,697,19874.64,132998.6208,0
Xiao Jian,Female,45,Beijing,7,1,1,0,537,23115.28,195103.8792,1
La Ma,Male,19,Beijing,7,1,1,0,792,6363.83,176370.3273,0
Er Shazi,Female,57,Shanghai,2,2,1,1,519,5711.62,146413.4805,0
Kan Jian,Male,37,Tianjin,10,2,1,1,668,30513.5,188138.6967,0
Wang Qiang,Male,40,Beijing,4,2,0,0,739,33139.89,0,0
Guo Hechai,Male,37,Shanghai,7,2,1,1,767,4729.3,0,0
Ping Shide,Male,35,Beijing,6,2,1,0,656,283.99,0,0
Si Shiba,Male,29,Beijing,1,1,1,1,427,17942.5,173830.4388,0
Ren Gui,Female,23,Beijing,2,1,1,0,573,23511.31,0,0
Er Shiduo,Female,39,Beijing,0,1,1,0,593,37845.79,144776.8179,0
Li Zhi,Male,31,Beijing,5,2,0,1,755,37220.03,0,0
Huang Zuihao,Male,29,Beijing,1,1,1,0,751,12777.3,166709.895,0
Zhen Haowao,Female,36,Shanghai,1,1,1,0,636,8247.52,0,0
Zhong Guoren,Male,35,Shanghai,2,2,1,0,709,20073.11,0,0
Qi Moamao,Female,61,Beijing,5,3,1,0,675,31798.3,76327.8591,1
Xiao Jian,Male,48,Tianjin,2,1,1,1,634,19830.21,131914.6587,1
Wang Qiang,Female,21,Beijing,3,2,0,1,589,10631.25,0,0
Bao Qiao,Female,34,Beijing,9,1,1,1,666,4798.28,142553.4576,0
Wu Shangui,Female,38,Beijing,2,1,1,1,495,9003.77,77604.4023,0
Ba Genru,Male,45,Tianjin,0,2,1,0,689,28844.43,160110.1086,0
Chen De,Male,31,Shanghai,1,1,0,0,652,30220.74,163420.9857,0
Yi Baoduo,Female,29,Beijing,10,2,1,1,579,24705.37,90029.2596,0
Huang Jiangang,Male,28,Tianjin,2,2,1,1,784,32663.45,135250.8738,0
Li Hong,Female,46,Tianjin,10,1,1,0,710,31852.19,148252.3182,1
Ye Xu,Male,60,Beijing,2,2,0,1,632,398.72,0,0
Shei Shiwo,Male,37,Beijing,9,1,1,0,555,11509.37,153712.0299,0
Yu Laoren,Female,32,Tianjin,6,2,1,1,743,31214.98,172628.7288,0
Guan Yu,Female,41,Shanghai,4,1,1,0,662,14509.49,111131.4471,1
Qi Fei,Male,28,Beijing,2,2,0,0,611,4855.79,0,0
Lin Daiyu,Female,28,Tianjin,3,1,0,0,559,12283.42,187285.7163,0
Shen De,Male,38,Beijing,3,1,1,1,710,29636.26,160624.2486,0
Te Ke,Male,39,Shanghai,6,2,0,1,850,8178.74,253398.3762,1
Tian Ci,Male,44,Beijing,5,4,0,0,629,22480.41,0,1
Hao Ya,Female,25,Tianjin,8,1,1,1,815,26017.4,166248.8541,0
Lang Ping,Male,41,Shanghai,6,2,1,0,802,9048.19,0,0
Tian Ci,Male,40,Shanghai,1,1,1,1,607,3793.92,138429.6735,0
Zhong Guoren,Male,62,Beijing,3,1,1,1,756,2141.3,0,1
Zhang De,Male,37,Shanghai,9,1,1,1,564,27922.27,123310.1814,0
Zhang Jia,Female,40,Beijing,1,2,1,0,821,37145.91,0,0
Wo lIaobu,Female,38,Tianjin,8,1,0,0,539,15406.39,129685.9602,1
Wu Zhihui,Male,32,Beijing,1,1,1,1,813,5062.36,151154.5524,0
Wei Sansi,Female,33,Beijing,1,2,0,0,679,13309.46,0,0
Zen Meban,Male,32,Tianjin,0,2,1,1,756,10741.16,134719.6368,0
Shuai Jile,Male,57,Tianjin,8,1,1,1,657,24162.43,131824.7334,1
Guo Hechai,Male,32,Beijing,9,2,1,0,565,1030.26,0,0
Ba Qiu,Female,33,Beijing,6,2,1,1,629,11305.87,0,0
Zhuan Ji,Female,56,Shanghai,6,2,1,0,648,26958.17,193798.2957,1
Zhen Shi,Male,43,Beijing,7,2,1,0,569,10044.89,0,0
Wo lIaobu,Male,31,Beijing,4,2,0,1,603,1836.92,0,0
Zhen Haowao,Female,52,Beijing,7,2,1,0,716,2793.11,81145.0803,1
Chen De,Female,39,Shanghai,0,2,0,0,693,15659.96,0,0
Er Shiduo,Female,37,Tianjin,4,1,0,0,554,34806.61,72114.8631,0
Li Hong,Male,37,Beijing,5,2,1,0,655,12660.44,114570.81,0
Hu Bao,Female,35,Beijing,2,1,1,1,654,16589.76,111764.934,0
Kong Pi,Female,41,Shanghai,8,1,1,0,739,36652.91,0,1
Te Ke,Male,45,Beijing,9,2,0,0,634,3369.56,0,0
Tian Tian,Female,25,Shanghai,10,1,1,0,614,11274.38,92511.1044,0
Dao Lema,Female,43,Beijing,5,1,1,1,673,28105.59,206725.7679,1
Fei Xing,Female,31,Tianjin,9,2,1,1,636,14271.87,99438.9687,0
Hu Ying,Male,38,Shanghai,3,1,0,0,711,21949.03,158324.0994,0
Kong Pi,Male,56,Beijing,1,1,1,0,500,22655.98,123460.7334,1
Zhao Lao,Male,31,Tianjin,4,2,0,0,681,9221.17,119725.9737,0
Qiu Ba,Male,52,Tianjin,5,2,1,0,565,33474.36,120196.0305,1
Cha Buduo,Female,33,Tianjin,10,1,0,0,797,13339.79,102773.3634,0
Fei Xing,Male,37,Shanghai,3,2,1,1,535,1767.02,215907.7794,0
Ye Xu,Male,30,Tianjin,7,2,0,0,576,17928.68,162574.5243,0
Ping Shide,Male,53,Tianjin,1,1,1,1,714,13861.57,121944.4878,1
Zhen dema,Male,46,Shanghai,2,2,1,0,603,33361.09,0,0
Qi Hui,Male,35,Beijing,7,1,0,0,562,9344.1,0,0
Wu Baige,Male,43,Tianjin,8,2,1,1,773,6865.86,100669.2393,0
Zhang De,Female,46,Shanghai,3,2,1,1,568,5616.17,0,0
Yi Baoduo,Female,40,Beijing,10,1,1,1,619,28125.01,0,1
Sheng Shiwu,Male,35,Tianjin,4,2,1,0,705,22308.22,167890.2276,0
Zhao Hu,Male,30,Tianjin,4,1,1,1,696,37039.49,140254.071,0
Tian Ci,Male,42,Beijing,3,1,1,0,471,36430.54,202890.4188,0
Tian Tian,Male,45,Shanghai,6,1,0,0,712,37934.73,138983.4195,0
Qi Fei,Male,35,Shanghai,3,1,0,0,569,18066.69,143872.3005,0
Ye Xu,Male,44,Beijing,3,2,0,1,704,29232.28,0,0
We Maoqian,Male,47,Shanghai,1,1,1,1,712,18302.05,172061.0223,0
Wang Qiang,Female,45,Tianjin,7,1,0,0,755,27460.71,166840.89,1
Qi Moamao,Female,32,Shanghai,0,2,1,1,725,26486.65,0,0
Cha Buduo,Female,29,Beijing,8,1,1,0,520,897.98,118015.7448,0
Yu Laoren,Male,28,Beijing,8,2,1,0,785,14766.97,0,0
Wo Bai,Male,49,Beijing,4,1,1,1,560,19134.81,0,1
Kong Pi,Female,50,Tianjin,7,1,1,1,510,4544.55,152441.9442,0
Tian Ci,Female,44,Tianjin,3,3,1,1,564,20023.41,137465.292,1
Wo Shishei,Male,40,Beijing,2,4,0,1,587,20301.08,0,1
Ren Gui,Male,28,Tianjin,8,2,1,1,663,16823.17,152119.3644,0
Sheng Shiwu,Female,43,Tianjin,4,1,1,1,683,22437.7,142542.2892,1
Dao Lema,Female,56,Tianjin,1,2,1,1,605,11892.88,91178.8914,1
Si Shi,Male,51,Tianjin,3,1,1,0,671,33729.12,119176.4958,1
Lin Daiyu,Male,56,Shanghai,1,2,1,1,758,2035.06,0,0
Zhi Fen,Male,63,Shanghai,1,1,1,1,695,24223.48,179829.6039,1
Jia Shi,Male,42,Tianjin,4,1,0,1,457,24112.12,155930.2611,0
Xue Qiao,Male,43,Shanghai,2,2,1,0,699,15834.78,167880.0678,0
Huang Jiangang,Female,43,Beijing,7,2,1,0,658,525.56,172520.2428,0
Jiu Zheyang,Male,40,Shanghai,1,2,1,1,691,27841.9,0,0
Hu Ying,Male,34,Tianjin,2,2,1,0,806,27478.2,118267.7964,0
Ye Xu,Male,37,Tianjin,9,1,1,1,655,34462.99,149250.9552,0
Qi Lai,Male,33,Tianjin,7,1,1,0,652,30294.02,157607.2677,0
Te Ke,Female,34,Beijing,6,2,1,1,684,25034.07,0,0
Qiu Liwei,Male,32,Beijing,9,2,0,0,707,5890.44,0,0
Zhi Fen,Male,31,Beijing,4,2,0,0,850,29120.13,0,0
Yi Baoduo,Male,39,Beijing,2,1,1,0,554,33116.08,159542.8326,0
Er Shazi,Female,28,Beijing,2,1,1,1,523,11460.57,149031.8553,0
We Maoqian,Male,37,Beijing,2,2,0,1,618,19363.9,206859.1983,0
Zhang Jia,Male,52,Beijing,6,1,1,0,696,5247.68,171930.7038,1
Zhang Ming,Female,35,Beijing,5,2,1,0,567,24441.14,204325.6935,0
Zheng Nengliang,Female,44,Beijing,8,1,1,1,664,22075.04,175877.3187,1
Zhang Ming,Male,22,Beijing,0,1,1,0,620,6231.25,0,0
Si Shi,Female,35,Shanghai,6,2,1,0,673,18856.36,0,0
Zhen Shi,Female,33,Tianjin,1,2,1,1,775,5040.61,146243.433,0
Zhen Dema,Male,39,Beijing,4,1,1,1,615,20679.3,164459.7207,0
Wei Sansi,Female,30,Beijing,6,1,1,1,693,9647.64,157430.4675,0
Di Shioing,Male,32,Tianjin,3,1,1,0,488,17699.43,140884.6674,0
Huang Zuihao,Male,34,Shanghai,3,1,0,1,606,36534.65,198733.8552,0
Wo Shishei,Female,35,Beijing,4,1,1,1,782,22861.44,0,0
Tian Ci,Male,51,Shanghai,6,1,1,1,615,32342.13,100636.7427,0
Qi Fei,Female,27,Beijing,1,2,1,1,529,7221.79,0,0
Zhang Ming,Female,34,Shanghai,3,1,1,0,569,25620.94,0,0
Hu Bao,Male,37,Shanghai,2,1,1,0,608,4200.21,160467.0546,0
Dao Lema,Male,38,Beijing,7,2,1,1,693,2730.05,243956.6871,0
Te Ke,Male,27,Beijing,1,2,1,0,637,17455.29,0,0
Wu Zhihui,Male,48,Shanghai,8,2,1,0,643,33409.04,0,0
We Maoqian,Female,57,Tianjin,5,1,0,0,683,1763.24,199811.8887,1
Hu Bao,Female,36,Tianjin,1,1,1,1,667,10212.72,140701.6926,0
Yi Baoduo,Female,40,Beijing,9,1,0,0,641,28995.91,0,1
Tian Tian,Male,29,Shanghai,2,2,1,1,596,304.24,0,0
Zhao Lao,Male,29,Beijing,2,2,1,1,631,3552.93,0,0
Shen De,Female,46,Beijing,3,2,1,1,850,35942.67,0,0
Kong Pi,Female,36,Beijing,0,1,1,1,491,19872.68,65644.0299,0
Dao Lema,Female,75,Beijing,2,1,1,0,512,23576.4,0,0
Lang Ping,Female,32,Shanghai,9,2,1,1,850,3618.53,0,0
Wu Shangui,Female,43,Tianjin,8,2,1,0,850,10506.64,113461.1409,0
Cha Buduo,Male,42,Beijing,6,1,1,0,667,16996.18,0,0
Ke Lian,Male,44,Beijing,10,2,0,1,645,31875.18,0,0
Zhi Fen,Male,40,Shanghai,2,1,1,1,684,22078.17,86457.9546,1
Huang Zuihao,Male,29,Beijing,7,2,0,1,631,24068.3,0,0
Yu Laoren,Male,39,Beijing,1,2,1,1,733,27120.7,0,0
Hu Bao,Male,28,Beijing,9,1,0,1,620,36368.68,88440.0996,0
Zen Meban,Female,30,Tianjin,2,2,1,0,608,25425.08,112000.5651,0
Lang Ping,Female,41,Beijing,5,1,1,1,664,29073.48,0,0
Zhang Ming,Female,46,Shanghai,3,2,0,1,688,20057.87,0,0
Xue Baochai,Male,30,Shanghai,2,2,0,1,850,5341.7,0,0
Jiu Zheyang,Male,39,Shanghai,6,1,0,1,850,3971.29,163853.3799,0
Qi Fei,Male,29,Beijing,3,1,1,0,751,7635.64,196304.8635,0
Cha Buduo,Male,29,Beijing,1,2,0,0,559,29759.03,0,0
Wei Sansi,Male,45,Tianjin,6,1,0,0,730,31066.56,188043.5931,0
Wu Baige,Female,38,Beijing,3,2,1,1,624,31293.85,0,0
Kan Jian,Female,36,Shanghai,7,1,0,0,546,25770.17,105362.9808,0
Ren Gui,Male,45,Tianjin,9,1,0,0,817,16866.37,124485.5325,1
Qiu Deba,Female,31,Shanghai,8,2,1,0,684,36068.26,0,0
Wu Baige,Male,31,Beijing,8,2,1,1,607,8259.36,0,0
Chen De,Male,45,Tianjin,6,2,1,1,545,31036.56,115369.5966,0
Xiao Jian,Female,61,Tianjin,8,1,1,0,758,34834.43,154238.5683,1
Zhuan Ji,Female,57,Beijing,1,1,1,1,707,31369.87,113225.19,1
Sheng Shiwu,Female,35,Beijing,7,2,0,1,627,36906.77,0,0
Fei Xing,Female,42,Tianjin,1,1,1,0,669,28415.2,127764.2697,0
Te Ke,Male,19,Tianjin,0,1,0,0,725,8721.55,93342.486,0
Hao Ya,Male,52,Shanghai,2,1,1,0,793,30425.2,0,1
Qiu Ba,Female,65,Shanghai,1,1,1,1,670,33968.58,0,1
Zheng Nengliang,Female,45,Beijing,2,2,0,1,535,32623.62,0,0
Qiu Ba,Male,31,Beijing,4,1,1,0,520,14786.95,114696.762,0
Xiao Jian,Female,37,Tianjin,3,2,0,0,543,6500.7,150434.7195,0
Shuai Jile,Female,36,Shanghai,8,1,0,0,774,19470.05,144097.329,0
Wo Bai,Female,25,Tianjin,10,2,0,1,678,25143.73,94670.7876,0
Yu Laoren,Female,26,Beijing,5,1,1,1,690,9483.6,193878.5532,0
Zhao Wei,Female,31,Beijing,3,1,0,0,705,34900.27,147347.4441,0
Zhang Jia,Female,34,Tianjin,4,1,1,1,539,26119.2,112695.5766,0
Hu Bao,Male,23,Beijing,10,2,1,1,651,32523.75,0,0
Zai Jian,Male,31,Beijing,6,2,1,0,579,4999.85,0,0
Zhao De,Male,34,Shanghai,5,1,0,1,534,1002.01,209838.9594,0
Lin Daiyu,Male,34,Beijing,6,2,0,0,625,37721.45,0,0
Chen De,Female,37,Shanghai,9,1,1,0,617,23683.8,125100.594,0
Ba Genru,Female,25,Tianjin,2,3,1,1,653,38118.01,194667.6966,0
Zhen Shi,Female,40,Tianjin,10,1,1,0,588,23232.15,154407.4473,1
Tan Anwen,Male,43,Beijing,4,2,0,0,801,18850.12,195217.0884,0
Da Chishi,Male,30,Shanghai,8,2,1,1,606,366.04,221778.5079,0
Wo lIaobu,Female,53,Tianjin,5,2,1,1,535,14510.25,174188.3565,0
Wei Sansi,Male,47,Tianjin,2,2,0,0,689,5950.55,146139.375,0
Da Chishi,Female,32,Beijing,3,2,1,1,799,3429.82,130436.4816,0
We Maoqian,Male,46,Tianjin,5,1,1,1,736,14910.42,160899.8793,1
Qiu Ba,Female,42,Beijing,3,1,1,1,781,33589.67,192563.3142,0
Qi Lai,Male,41,Tianjin,5,1,0,0,497,16965.43,99067.6563,1
Tian Tian,Male,60,Beijing,0,1,1,0,748,24233.9,187372.911,1
Jia Shuji,Female,47,Beijing,9,1,1,0,669,11122.41,75271.7442,0
Mao Xi,Male,36,Shanghai,4,1,1,0,748,15709.01,174135.4665,0
Te kepa,Female,48,Beijing,1,2,0,1,547,13243.42,220638.3102,0
Zhen Dema,Female,46,Beijing,6,1,1,0,376,30082.92,0,1
Zhong Guoren,Female,33,Shanghai,9,1,0,1,764,22750,207826.6671,0
Si Shiba,Male,36,Shanghai,1,2,1,0,578,27061.79,193439.5785,0
Wang Qiang,Male,47,Beijing,9,1,1,1,533,26328.15,102517.1175,0
Er Shazi,Female,38,Beijing,3,2,1,1,628,9354.63,0,0
Bao Qiao,Female,34,Tianjin,4,1,0,1,484,6450.91,182346.9342,0
Dou Bai,Male,39,Beijing,4,2,1,0,425,37710.57,0,0
Hao Ya,Male,49,Tianjin,8,1,1,1,824,12979.99,163874.7204,0
Shei Shiwo,Male,38,Beijing,4,1,1,1,601,7269.6,73816.9863,0
Lang Ping,Female,34,Beijing,5,2,1,1,552,258.39,0,0
Wei Sansi,Male,36,Shanghai,7,2,1,0,680,3844.97,0,0
Lin Daiyu,Male,39,Beijing,8,2,1,0,709,10748.39,0,0
Di Shioing,Female,43,Beijing,6,2,1,0,720,32993.83,169523.5569,0
Er Shiduo,Male,61,Beijing,7,1,0,1,747,28213.05,191846.9499,0
Qi Fei,Female,55,Beijing,10,1,1,0,850,29804.88,121140.3384,1
Mao Laoren,Male,54,Tianjin,3,1,0,0,484,9551.58,165297.3753,1
Zhuan Ji,Male,31,Beijing,7,1,1,1,445,33631.65,178419.6057,0
Wu Shangui,Female,36,Beijing,10,1,0,0,411,23077.31,0,0
Zhen dema,Female,43,Beijing,10,2,1,1,788,22201.05,0,0
Fei Xing,Female,35,Tianjin,5,1,0,1,683,34907.6,117709.5117,0
Ba Genru,Female,38,Beijing,9,2,1,1,659,25393.72,0,0
Zhen dema,Female,27,Shanghai,5,2,1,0,678,28594.82,107132.8155,0
Wu Shangui,Female,60,Beijing,3,2,0,1,586,12092,57835.3995,1
Cha Buduo,Female,67,Shanghai,4,1,1,1,838,14973.23,127019.394,0
Zhen Haowao,Female,34,Beijing,3,2,1,1,426,11707.61,0,0
Yu Laoren,Female,31,Beijing,2,2,1,1,529,11662.18,201723.7515,0
Dou Bai,Male,33,Beijing,9,2,1,0,559,21103.6,136603.8615,0
We Po,Male,39,Shanghai,3,1,1,0,512,25789.32,0,0
Fei Xing,Male,42,Tianjin,9,2,1,1,732,12490.07,133760.1384,0
Wu Baige,Male,38,Beijing,0,2,1,1,752,26327.76,179548.9917,0
Wo Bai,Male,44,Beijing,2,1,0,1,748,16347.08,114281.1696,0
Ji Leyuan,Male,37,Beijing,8,1,1,0,701,3244.11,132592.5855,0
Tian Ci,Male,61,Shanghai,8,1,1,1,580,18102.83,154883.2851,0
Guo Hechai,Male,29,Shanghai,9,1,1,1,669,17954.41,0,0
Zai Jian,Female,35,Shanghai,6,1,1,0,688,4873.5,0,1
La Ma,Female,40,Tianjin,2,2,1,1,740,5891.55,150423.0591,0
Wang Qiang,Female,29,Beijing,5,2,1,0,832,34183.46,0,0
Wo lIaobu,Female,30,Beijing,6,2,1,0,512,16984.18,0,0
Zhang San,Male,44,Shanghai,8,2,1,0,598,28391.56,0,0
Tan Anwen,Male,35,Beijing,2,2,1,0,534,22116.35,100800.6402,0
We Po,Male,47,Shanghai,2,1,1,0,767,9208.63,0,1
Cuo De,Male,45,Beijing,7,1,0,1,607,21615.97,152347.308,0
Guan Yu,Male,41,Beijing,1,1,1,0,582,24575.3,49801.1748,0
Wu Baige,Female,31,Shanghai,6,1,1,1,714,9732.29,188099.718,0
Yu Laoren,Female,49,Shanghai,1,2,1,1,717,23811.26,136363.1874,1
Ba Qiu,Male,20,Beijing,0,1,1,1,539,28059.78,102655.6278,0
Wang Qiang,Female,29,Tianjin,2,2,0,1,568,20003.43,158887.7223,0
Zhen dema,Female,31,Tianjin,8,1,1,1,621,17281.88,123461.7297,0
Wang Qiang,Female,29,Beijing,9,1,1,0,691,9940.34,143339.8089,0
Hu Ying,Male,34,Shanghai,8,2,1,1,629,34530.59,0,0
Dao Lema,Male,44,Beijing,0,2,1,1,607,15514.35,0,0
Na De,Male,43,Shanghai,2,1,0,1,597,975.92,104749.5798,1
Qi Lai,Female,59,Tianjin,9,1,0,0,792,30875.56,124980.0171,1
Bao Qiao,Male,42,Shanghai,8,2,1,0,716,34569.86,0,0
Cuo De,Male,28,Beijing,2,2,1,1,835,29552.44,201190.6203,0
Li Hong,Female,32,Beijing,5,2,0,1,688,33959.42,0,0
Huang Jiangang,Male,24,Beijing,7,2,1,1,487,18847.03,164362.5507,0
Shei Zhidao,Female,40,Shanghai,5,2,0,0,758,23560,115004.7786,0
Xue Baochai,Male,36,Beijing,6,2,0,0,624,16204.58,0,0
Lin Daiyu,Female,37,Beijing,4,1,1,1,798,15961.39,137419.3884,0
Zhen Haowao,Male,58,Tianjin,3,2,1,1,817,8189.5,140622.9357,0
Zhen Shi,Male,50,Beijing,7,2,0,1,656,13794.15,0,0
Tian Tian,Female,32,Beijing,7,2,0,1,737,36214.66,158118.1728,0
Zhao Hu,Female,32,Beijing,5,2,1,0,678,17262.8,0,0
Ren Shi,Female,71,Beijing,1,1,1,1,543,4904.4,128299.7871,0
Si Shiba,Female,23,Tianjin,9,1,1,1,671,30507.31,152450.1114,0
Yi Baoduo,Female,55,Tianjin,7,2,1,0,603,26667.13,157099.5975,1
Zai Jian,Female,41,Beijing,2,1,1,1,649,13484.49,154715.8329,0
Te kepa,Male,54,Tianjin,3,1,1,0,749,17846.32,178065.7962,1
Si Shi,Male,36,Beijing,9,1,0,0,613,15935.7,161507.7453,0
Te kepa,Female,36,Shanghai,3,2,1,1,667,35724.99,149497.3611,0
Shen De,Male,48,Beijing,4,2,0,1,698,33999.21,124523.0352,1
Tian Tian,Female,43,Beijing,7,1,0,0,678,21110.11,219031.4259,0
Li Zhi,Male,42,Tianjin,1,1,1,1,684,4423.64,144759.93,1
Qi Fei,Male,27,Beijing,0,1,0,0,594,29046.36,242361.414,0
Qiu Ba,Male,40,Beijing,5,2,1,1,606,13556.26,0,0
Zen Meban,Male,60,Beijing,6,2,1,1,800,25185.1,108906.1311,0
Zhang Jie,Male,37,Tianjin,5,2,1,0,494,32899.25,131740.7859,0
Zhen Shi,Female,33,Beijing,2,1,0,1,782,19477.32,116226.4269,0
We Maoqian,Male,29,Beijing,6,2,1,1,850,2040.63,0,0
We Maoqian,Female,29,Beijing,4,1,0,1,654,27037.1,119279.2131,0
Da Chishi,Male,50,Shanghai,3,2,1,0,506,2297.66,0,0
Si Shi,Male,43,Beijing,8,2,1,0,622,19238.65,0,0
Cha Buduo,Male,31,Shanghai,8,2,1,1,759,18945.83,0,0
Tian Ci,Female,36,Tianjin,1,2,0,1,559,10360.24,128359.0362,0
Zhang De,Female,37,Shanghai,2,2,1,1,599,27483.61,0,0
Qi Lai,Female,38,Shanghai,1,2,1,0,635,17324.1,0,0
Er Shazi,Female,36,Beijing,3,1,0,1,768,24067.01,173841.9885,0
Wo Bai,Male,34,Beijing,3,1,1,0,557,25367.72,102181.02,0
Te Ke,Female,35,Shanghai,6,2,1,1,608,27430.83,0,0
Kan Jian,Male,41,Tianjin,10,2,1,1,555,35446.87,139322.346,0
Shuai Jile,Male,74,Beijing,2,2,0,1,601,9857.47,0,0
Qi Lai,Male,30,Tianjin,1,1,1,1,632,15042.16,72161.6646,0
Di Shioing,Male,24,Beijing,9,1,1,0,770,31980.18,125247.2961,0
Wu Zhihui,Male,35,Tianjin,7,2,1,1,781,33238.53,113807.1645,0
Yi zhi,Female,34,Beijing,3,2,1,1,626,7240.97,0,0
Wo lIaobu,Male,44,Shanghai,3,1,0,1,733,19429.71,130467.1947,0
Zhang Ming,Male,44,Beijing,2,1,1,1,658,2711.03,207127.4982,0
Zen Meban,Male,29,Beijing,0,2,1,1,411,10226.23,73427.5191,0
Qiu Deba,Female,43,Beijing,8,2,0,0,709,32129.18,0,1
Xue Baochai,Male,54,Beijing,2,1,1,0,675,28601.08,0,1
Qi Lai,Female,38,Beijing,5,1,1,1,715,1086.83,145866.2043,1
Zhang San,Male,25,Beijing,7,2,1,1,521,30187.12,0,0
Te Ke,Female,32,Beijing,3,1,1,0,710,18124.34,0,0
Zhao Hu,Male,37,Beijing,8,1,1,0,516,19471.23,0,0
Bao Qiao,Male,37,Beijing,0,2,0,0,624,21434.9,0,0
Li Si,Female,33,Tianjin,1,1,1,1,767,25330.92,178046.4483,0
Lang Ping,Female,69,Shanghai,9,1,0,1,668,25713.78,0,0
Li Si,Male,37,Tianjin,2,1,1,1,515,36016.45,111232.4916,1
Wo Bai,Female,29,Beijing,0,2,1,0,647,31494.82,120864.0558,0
Mao Xi,Male,40,Beijing,9,2,1,0,694,7736.71,0,0
Jia Baoyu,Female,52,Tianjin,8,1,0,0,619,4570.65,152641.9299,0
Jia Shuji,Female,34,Beijing,3,1,1,0,648,10463.94,0,0
Qiu Liwei,Male,33,Beijing,6,1,0,0,676,15124.21,210933.6594,0
Shen De,Male,45,Beijing,5,2,1,1,615,31527.08,0,0
Zhang San,Male,61,Beijing,10,1,1,1,682,32914.21,90636.486,0
Wu Shangui,Male,48,Beijing,6,1,1,0,598,5857.65,148439.5119,1
Dao Lema,Male,33,Beijing,8,2,1,0,626,26482.65,0,0
Mao Xi,Male,38,Beijing,10,2,0,0,711,10193.45,0,0
Ba Qiu,Female,33,Shanghai,7,1,1,0,545,28767.28,213197.7696,0
Si Shiba,Male,34,Beijing,9,2,1,0,426,20626.56,0,0
Zhuan Ji,Female,34,Shanghai,5,4,1,1,671,5399.28,161042.6946,1
Ni Bai,Male,40,Tianjin,1,1,0,0,568,25736.31,122117.6349,1
Zhen Haowao,Male,35,Shanghai,0,2,0,0,676,26751.73,0,0
Qi Hui,Male,52,Beijing,3,1,1,0,691,33622.11,0,1
Chen De,Male,42,Beijing,9,2,1,0,552,19324.99,164452.3161,1
Zhang Jia,Male,42,Tianjin,9,2,1,0,512,2835.28,115565.6709,0
Ba Genru,Male,40,Shanghai,1,1,1,1,673,623.05,149603.9406,0
Wo Bai,Male,43,Tianjin,1,2,0,1,712,17381.5,174352.1802,0
Ba Genru,Male,65,Beijing,6,1,1,0,641,6234.75,47158.2246,1
Shen De,Male,41,Beijing,3,2,1,0,850,24644.81,0,0
Ni Bai,Male,41,Beijing,6,2,0,0,667,31965.92,0,0
Kan Jian,Male,39,Beijing,2,2,1,0,578,13492.14,0,0
Li Hong,Male,42,Beijing,6,1,1,0,741,37225,130424.9196,1
Cuo De,Female,38,Beijing,1,1,0,0,675,4219.66,127940.7624,1
Qi Moamao,Male,61,Beijing,8,1,1,1,523,4179.55,81488.3733,0
Hu Bao,Female,62,Beijing,8,1,1,1,786,31683.1,0,0
Kan Jian,Male,33,Shanghai,9,1,1,1,809,23718.09,0,0
Dao Lema,Female,33,Shanghai,0,1,1,0,636,17643.87,0,1
